Statute,Type of Information Withheld,Case Citation,Number of Times Relied upon per Component,Number of Times Relied upon per Component,Total Number of Times Relied upon by Agency
26 U.S.C.  6103,Taxpayer InformationsameConfidential Returns and Return Information: 26 USC § 6103 prohibits the disclosure of (1) tax returns and return information of third party taxpayers (section 6103(a)); (2) the standards used for selection of returns for examination (section 6103(b)(2)); and (3) a requester?s own return information if the release would seriously impair federal tax administration (section 6103(e)(7)).,"White v. IRS, 707 F.2d 897 (6th Cir. 1983); Church of Scientology v. IRS, 484 U.S. 9 (1987); Aronson v. IRS, 973 F.2d 962 (1st Cir. 1992); Stebbins v. Sullivan, No. 90-5361, slip op. at 1 (D.C. Cir. July 22, 1992); Wishart v. Commissioner, C-97-20614-SW (N.D. Cal., decided August 6, 1998); Gillin v. IRS, No. 90-31 (D.N.H. Apr. 15, 1991), aff?d, 980 F.2d 819 (1st  Cir. 1992); Casa Investors, Ltd. v. Gibbs, No. 88-2485, 1990 WL 180703 (D.D.C. Oct. 11, 1990); White v. IRS, 707 F.2d 897 (6th Cir. 1983); Chamberlain v. Kurtz, 589 F.2d 827 (5th Cir.1979), cert. denied, 444 U.S. 842 (1979); and others.",0,FinCEN,2072
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",1,DO,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,TTB,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,OCC,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,BEP,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,FMS,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",50,IRS,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,MINT,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,BPD,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,OTS,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",0,TIGTA,106
31 U.S.C. 5319,Bank Secrecy Act Records: Prohibits the disclosure of records.  Generally used to withhold Currency Transaction Reports.,"Small v. IRS, 820 F. Supp. 163 (D.N.J. 1992)",55,FinCEN,106
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,DO,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,TTB,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,OCC,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,BEP,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,FMS,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",5,IRS,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,MINT,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,BPD,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,OTS,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,TIGTA,5
26 U.S.C. 6105,Confidential information arising under treaty obligations.,"Tax Analysts v. IRS, 217 F. Supp. 2d 23 (D.D.C. 2002)",0,FinCEN,5
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,DO,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,TTB,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,OCC,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,BEP,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,FMS,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",15,IRS,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,MINT,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,BPD,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,OTS,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",4,TIGTA,19
Rule 6(e) of the Federal Rules of Criminal Procedure,Part of the Federal Rules of Criminal Procedure ? Grand Jury Secrecy: regulates matters occurring before the Grand Jury.  Used to withhold records used in Grand Jury proceedings.,"Fund for Constitutional Gov?t v. National Archives & Records Service, 656 F. 2nd 856, 867 (D.C. Cir. 1981); Walston v. U.S. Department of Justice, 799 F. Supp. 193, 195 (D.D.C. 1992).",0,FinCEN,19
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,DO,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,TTB,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,OCC,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,BEP,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,FMS,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,28,IRS,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,MINT,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,BPD,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,OTS,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,TIGTA,28
18 U.S.C. 701,"Official Badges, identification cards. Prohibits the reproduction of official identification media. Used to withhold copies of IRS employee identification badges and pocket commissions.",,0,FinCEN,28
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,DO,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,TTB,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,OCC,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,BEP,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,FMS,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",2,IRS,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,MINT,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,BPD,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,OTS,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,TIGTA,2
41 U.S.C. 253 (b),Protects the solicitations of unsuccessful bidders in a competitive proposal. This provision is used to withhold the unsuccessful bidder?s contract proposal as well as information in the winning solicitation that was not incorporated into the contract.,"Hornbostel v. Dept of Interior, No.02-0523, 2003 WL 23303294 (D.D.C., 2003)",0,FinCEN,2
