Request Number,Office,Date Closed,Summary of Request,Disposition of Request,Exemption(s) Applied (if applicable),Description of Exemption(s) (if applicable),
FOIA-2014-00724,OIP,12/17/13,Records pertaining to a specific numbered FOIA request,Informed requester that the file number did not match the files in our Office,,,
FOIA-2014-00728,OIP,12/17/13,Documents pertaining to a court case,"Determined that the Executive Office for United States Attorneys, DOJ, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2011-00005,OAG,12/18/13,"Records of communications between the Department of Justice and the White House or Executive Office of the President concerning the case U.S. v. New Black Panther Party for Self-Defense, et. al from May 15, 2009 to September 28, 2010",Full Denial,"(b)(5), (b)(6)","Certain inter- and intra-agency communications protected by legal privileges; Information the release of which would constitute a clearly unwarranted invasion of the personal privacy of a third party 
",
FOIA-2011-00623,OAG,12/18/13,"Records of communications between offices within the Department of Justice, the White House, and/or the Executive Office of the President concerning selection procedures and/or written examinations for the hiring of firefighters and/or police officers in Dayton, OH",Request Withdrawn by Requester,,,
FOIA-2011-00624,ODAG,12/18/13,"Records of communications between offices within the Department of Justice, the White House, and/or the Executive Office of the President concerning selection procedures and/or written examinations for the hiring of firefighters and/or police officers in Dayton, OH",Request Withdrawn by Requester,,,
FOIA-2014-00499,OIP,12/18/13,"Copy of a March 20, 2013 FOIA request submitted by Connor G. Sheehan from the law firm of Dunn/Sheehan LLP regarding the Department of Justice’s investigation of GlaxoSmithKline, LLC relating to the drug Lamictal","No Records: Also determined that the Civil Division and the Executive Office for United States Attorneys, DOJ, were possible appropriate entities for handling and referred request and requester to those components for processing",,,
FOIA-2014-00701,OIP,12/18/13,Copies of the Civil Rights of Institutionalized Persons Act and Freedom of Religion Restoration Act,Full Grant,,,
FOIA-2014-00730,OIP,12/18/13,Information on where to make a FOIA request for records pertaining to an investigation conducted by the Federal Bureau of Narcotics and Dangerous Drugs,Determined that the DEA was the most appropriate entity for handling and referred requester to that component for processing,,,
FOIA-2014-00838,OIP,12/18/13,"Records pertaining to an immigration hearing in Salt Lake City, Utah","Determined that Executive Office for Immigration Review, DOJ, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00839,OIP,12/18/13,Records pertaining to the criminal investigation of a third party,"Determined that the Executive Office for United States Attorneys, DOJ, and the Department of Homeland Security were the most appropriate entities for handling and referred request and requester those entities for processing",,,
FOIA-2014-00849,OIP,12/18/13,Records pertaining to a federal court case,"Determined that the Executive Office for United States Attorneys, DOJ, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2013-05382,OLP,12/19/13,"Oaths of Office and other appointment documents pertaining to U.S. District Court judges Jed S. Rakoff and Laura Taylor Swain, U.S. magistrate judges Michael Dolinger and James C. Francis, U.S. Attorney Preet Bharara, U.S. ICE Agent Jason Samuel","Partial Grant/Partial Denial: Also determined that the Executive Office for United States Attorneys, DOJ, and Immigration and Customs Enforcement, DHS, were the most appropriate entities to handle portions of request and referred requester to DHS and advised that the other DOJ component was already processing request; Also advised requester that we had already responded to portions of request in an earlier response",(b)(6),Information the release of which would constitute a clearly unwarranted invasion of the personal privacy of a third party ,
FOIA-2014-00612,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00613,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00614,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00615,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00616,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00617,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00618,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00619,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00620,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00621,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00622,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00623,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00624,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00625,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00626,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00627,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00628,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00629,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00630,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00631,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00632,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00633,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00634,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00635,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00636,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00637,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00638,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00639,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00640,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00641,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00642,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00643,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00644,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00645,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00646,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00647,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00648,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00649,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00651,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00652,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00653,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00654,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00655,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00656,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00657,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00658,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00659,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00660,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00661,OIP,12/19/13,Answers to a variety of questions about medical facilities at federal prisons,"Determined that the Federal Bureau of Prisons, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00693,OLP,12/19/13,"Oaths of Office, Appointment Affidavits, Presidential Commission documents, and Senate Confirmations pertaining to judges Steven McAuliffe and Paul Barbadoro of the United States District Court for the District of New Hampshire",Partial Grant/Partial Denial,(b)(6),Information the release of which would constitute a clearly unwarranted invasion of the personal privacy of a third party ,
FOIA-2014-00694,OIP,12/19/13,"Records of e-mails sent and received from a particular e-mail address from May 31, 2013 to the present, and recordings or transcripts of telephone calls to certain numbers listed in for the same time period",Determined that other Department components or federal agencies were more appropriate entities for handling and provided requester DOJ FOIA Reference Guide and link to FOIA.gov.,,,
FOIA-2014-00695,OIP,12/19/13,Listing of FOIA contacts at all federal agencies,Full Grant,,,
FOIA-2014-00731,OIP,12/19/13,Records pertaining to United Water and Monsey Water Locations,"Determined that the Environmental and Natural Resources Division, DOJ, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2011-01180,OLA,12/20/13,Copies of congressional correspondence related to stimulus projects,"Full Grant/Partial Referral: Documents referred to the Offices of Justice Programs, on Violence Against Women, and Community Oriented Policing Services for processing and direct response to the requester",,,
FOIA-2013-04991,OLA,12/20/13,"Various documents from September 17, 2009 to the present concerning the Office of the Inspector General's of Health and Human Services investigation of the Center for Disease Control's administration of Communities Putting Prevention to Work",Full Grant,,,
FOIA-2014-00501,OIP,12/20/13,Copies of draft of final position description for the Government Information Specialist (GS-306) job series for Grades 5-14,Full Grant,,,
FOIA-2014-00781,OIP,12/20/13,"Records which show any correspondence between the United States Attorney's Office for the District of South Carolina and the South Carolina State Law Enforcement Division, relating to the non-perusal, or declination of charges against Interim Columbia Police Department Chief Ruben Santiago from November 1, 2013 to December 10, 2013 ","Determined that the Executive Office for United States Attorneys, DOJ, was the most appropriate entity for handling and referred request and requester to that component for processing",,,
FOIA-2014-00303,ODAG,12/23/13,Copies of correspondence from the Department of Justice and the Foreign Surveillance Court (FISC) from any departments or individuals that would be reasonably likely to correspond with FISC,"Referral: Referred all located material to the National Security Division, DOJ, for processing and direct response to the requester",,,
FOIA-2012-00246,OASG,12/30/13,"Records regarding the travel of the Attorney General, Deputy Attorney General, Associate Attorney General, and Solicitor General since January 7, 2010.","Request Withdrawn by Requester; Directed requester to the Justice Management Division, DOJ, advising that this office would be able to provide a more detailed response",,,
