Agency,Component,Year,Request Full Grant,Request Partial Grant,Request Full Denial Exemption,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Other,Total,
State,State,2012,2313,2821,4103,1053,198,157,50,509,3016,989,125,9,15343
SEC,SEC,2012,2391,332,479,7176,49,75,53,16,149,116,150,316,11302
DOI,DOI,2012,2863,1445,173,604,152,162,136,87,45,42,87,489,6285
U.S. DOL,U.S. DOL,2012,2869,7419,1503,4360,496,411,199,125,175,274,617,776,19224
SBA,SBA,2012,3385,147,37,131,31,30,4,13,8,7,6,49,3848
PBGC,PBGC,2012,4403,206,20,19,1,25,0,3,101,1,226,470,5475
EPA,EPA,2012,4719,609,96,2796,209,623,47,33,23,4,96,4,9259
DOT,DOT,2012,5211,2699,95,1844,29,497,252,53,74,30,101,103,10988
NLRB,NLRB,2012,5215,485,277,20,113,163,0,0,0,3,0,0,6276
Treasury,Treasury,2012,5911,3488,686,1114,457,333,356,660,2831,252,580,37,16705
OPM,OPM,2012,6119,4409,15,14,1,13,1,5,9,15,1,8,10610
VA,VA,2012,10241,7501,4553,1232,58,257,201,157,386,36,138,25,24785
USDA,USDA,2012,17168,2098,421,825,363,309,115,106,56,61,68,96,21686
DHS,DHS,2012,21715,118719,1097,21608,7288,5027,250,306,15590,5448,7927,920,205895
DoD,DoD,2012,25672,15318,3148,6291,5829,1923,858,643,1157,869,1164,3779,66651
SSA,SSA,2012,29218,1485,649,121,0,2,51,35,0,14,9,0,31584
DOJ,DOJ,2012,30623,7969,2326,13816,552,645,1316,2793,4023,751,3102,615,68531
HHS,HHS,2012,42637,1918,5786,10287,1426,2335,1075,320,1074,279,503,1616,69256
