Agency,Component,Year,Request Full Grant,Request Partial Grant,Request Full Denial Exemption,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Other,Total,
LSC,LSC,2013,13,8,10,5,0,1,0,0,0,0,0,0,37
BBG,BBG,2013,13,13,3,10,0,0,1,0,5,0,0,0,45
FERC,FERC,2013,14,30,27,17,0,10,0,0,0,0,0,1,99
NEH,NEH,2013,14,12,0,8,0,0,0,0,0,0,0,0,34
OGE,OGE,2013,16,15,1,9,1,0,0,1,0,0,0,0,43
Ex-Im Bank,Ex-Im Bank,2013,16,20,4,4,0,3,4,0,0,0,0,0,51
FHFA,FHFA,2013,18,37,28,49,1,10,5,1,1,1,0,0,151
SSS,SSS,2013,18,0,0,0,0,0,0,0,0,0,0,0,18
FCA,FCA,2013,18,3,1,5,0,2,0,0,0,0,0,0,29
OSHRC,OSHRC,2013,19,13,0,5,0,10,0,0,0,0,0,0,47
NMB,NMB,2013,19,0,2,9,2,0,0,0,0,0,0,0,32
STB,STB,2013,21,3,1,5,1,1,0,0,0,0,0,0,32
USITC,USITC,2013,22,3,2,7,0,0,1,0,0,0,0,0,35
FEC,FEC,2013,22,22,0,23,1,2,0,0,0,2,1,0,73
CNCS,CNCS,2013,23,28,0,6,0,2,0,0,0,0,0,0,59
CSB,CSB,2013,23,3,18,3,0,7,0,0,0,0,3,0,57
NEA,NEA,2013,28,32,4,12,0,3,0,0,0,0,0,3,82
NSF,NSF,2013,28,196,8,38,4,28,0,0,1,0,1,1,305
ONDCP,ONDCP,2013,31,0,0,29,0,0,0,0,0,0,0,0,60
FLRA,FLRA,2013,32,20,2,38,2,2,0,1,1,0,4,0,102
NTSB,NTSB,2013,36,48,110,40,1,16,1,0,37,8,14,0,311
FMCS,FMCS,2013,38,8,0,24,1,4,1,0,34,1,0,2,113
USTR,USTR,2013,39,8,1,22,2,4,0,6,0,0,0,0,82
CFTC,CFTC,2013,40,58,8,25,0,12,1,1,1,2,0,0,148
NCUA,NCUA,2013,46,47,7,25,1,2,1,1,1,1,2,0,134
ODNI,ODNI,2013,48,161,28,45,24,0,0,0,0,0,0,68,374
CFPB,CFPB,2013,49,78,17,28,4,15,5,3,2,8,0,0,209
TVA,TVA,2013,49,65,8,20,0,7,12,0,0,0,0,0,161
OMB,OMB,2013,49,29,12,91,0,0,0,0,0,0,0,0,181
NRPC,NRPC,2013,52,52,16,11,0,11,18,5,7,7,8,0,187
USAID,USAID,2013,60,85,20,39,2,91,7,17,6,7,9,2,345
US RRB,US RRB,2013,77,27,2,7,6,0,0,0,0,0,0,0,119
CSOSA,CSOSA,2013,87,598,1,12,0,10,2,0,0,0,5,5,720
MSPB,MSPB,2013,88,51,3,41,3,6,1,1,3,1,4,0,202
PC,PC,2013,88,31,3,8,1,3,0,7,7,0,1,0,149
USNRC,USNRC,2013,93,97,21,40,3,47,18,2,1,3,5,40,370
FCC,FCC,2013,131,175,11,138,0,55,18,4,3,2,0,37,574
FMSHRC,FMSHRC,2013,166,1,0,5,0,2,0,0,0,0,0,0,174
ONHIR,ONHIR,2013,166,82,0,0,0,0,0,0,0,0,0,0,248
FDIC,FDIC,2013,201,130,53,85,1,48,32,55,36,85,6,12,744
NASA,NASA,2013,209,191,30,99,24,46,68,55,66,35,60,0,883
USPS,USPS,2013,357,535,396,268,207,47,51,27,233,116,34,32,2303
GSA,GSA,2013,365,390,58,144,26,162,28,16,31,56,42,0,1318
DOC,DOC,2013,410,332,72,237,24,153,144,75,120,114,66,46,1793
CIA,CIA,2013,462,1052,1951,127,119,10,29,174,236,0,0,465,4625
FRB,FRB,2013,472,80,31,80,35,53,4,21,29,0,7,42,854
FTC,FTC,2013,489,571,33,240,2,50,14,12,6,1,15,10,1443
ED,ED,2013,573,1222,145,185,58,138,9,56,6,6,23,0,2421
EEOC,EEOC,2013,656,13374,2241,556,189,118,32,32,391,15,464,987,19055
HUD,HUD,2013,688,346,51,359,460,274,54,29,65,12,62,0,2400
DOE,DOE,2013,766,409,25,308,258,148,32,18,21,40,21,0,2046
NARA,NARA,2013,835,598,43,10338,210,55,3,37,94,47,96,897,13253
U.S. CPSC,U.S. CPSC,2013,1366,339,33,131,6,16,9,3,0,4,23,16,1946
SEC,SEC,2013,2364,424,769,7660,81,99,88,47,55,95,110,375,12167
DOI,DOI,2013,2848,1504,161,639,155,166,142,52,72,53,68,503,6363
U.S. DOL,U.S. DOL,2013,2926,7336,1622,3689,1079,412,547,78,230,201,673,382,19175
State,State,2013,3468,4312,7445,658,313,368,28,2091,1516,730,130,38,21097
SBA,SBA,2013,4329,180,49,163,28,41,12,28,44,28,12,32,4946
EPA,EPA,2013,4548,552,69,2772,13,566,111,114,42,34,310,0,9131
NLRB,NLRB,2013,4548,449,221,10,149,170,1,0,0,2,0,0,5550
PBGC,PBGC,2013,4766,214,180,43,0,43,3,6,37,60,434,0,5786
DOT,DOT,2013,4974,2505,102,1589,39,466,214,17,82,43,99,105,10235
Treasury,Treasury,2013,5336,3626,488,1141,140,359,141,586,2226,283,541,48,14915
OPM,OPM,2013,7618,4459,27,30,1,20,5,2,9,7,1,5,12184
VA,VA,2013,10468,7900,5791,1175,38,249,148,118,284,36,154,15,26376
USDA,USDA,2013,16996,1913,455,915,616,224,84,41,45,60,82,125,21556
DHS,DHS,2013,18840,120300,4378,23942,2121,701,276,660,14378,4879,12647,1210,204332
DoD,DoD,2013,24368,15396,5183,6063,6365,2080,814,642,1206,917,1331,3314,67679
DOJ,DOJ,2013,30880,7331,2846,14428,511,756,1439,1966,4511,539,2139,895,68241
SSA,SSA,2013,38269,791,296,20,2,24,25,25,0,0,3,0,39455
HHS,HHS,2013,40318,2191,5714,9168,3303,1827,451,268,742,278,736,2129,67125
