Agency,Component,Year,1-20,21-40,41-60,61-80,81-100,101-120,121-140,141-160,161-180,181-200,201-300,301-400,400+,
NCUA,NCUA,2015,45,2,0,0,0,0,0,0,0,0,0,0,0
OSHRC,OSHRC,2015,45,0,0,0,0,0,0,0,0,0,0,0,0
OMB,OMB,2015,45,37,14,23,6,4,9,5,1,2,1,10,6
FMCS,FMCS,2015,45,8,3,0,0,0,0,0,0,0,0,0,0
NEA,NEA,2015,49,3,0,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2015,51,0,0,0,0,0,0,0,0,0,0,0,0
OGE,OGE,2015,54,12,0,0,1,0,0,0,1,0,0,0,1
STB,STB,2015,55,5,1,0,0,0,0,0,0,0,0,0,0
OSTP,OSTP,2015,59,8,6,1,4,1,0,0,0,0,0,0,0
MSPB,MSPB,2015,61,20,22,6,4,2,1,1,0,0,1,0,0
PC,PC,2015,63,27,11,10,3,7,2,6,5,4,5,10,15
U.S. CPSC,U.S. CPSC,2015,70,10,9,6,5,2,0,2,2,1,1,3,1
State,State,2015,71,246,1620,1823,2011,545,187,353,426,275,546,75,193
FLRA,FLRA,2015,80,0,0,0,0,0,0,0,0,0,0,0,0
US RRB,US RRB,2015,111,10,0,0,0,0,0,1,0,0,0,0,0
FMSHRC,FMSHRC,2015,116,1,0,0,0,0,0,0,0,0,0,0,0
FHFA,FHFA,2015,122,14,0,0,0,1,0,0,0,0,0,0,0
ODNI,ODNI,2015,122,7,7,2,4,1,2,2,2,0,4,2,5
TVA,TVA,2015,125,0,0,0,0,0,0,0,0,0,0,0,0
ONHIR,ONHIR,2015,179,0,0,0,0,0,0,0,0,0,0,0,0
FDIC,FDIC,2015,188,124,12,3,1,1,0,0,0,0,0,0,0
CFPB,CFPB,2015,274,29,2,0,0,0,0,0,0,0,0,0,0
USNRC,USNRC,2015,296,38,5,0,0,0,0,0,0,0,0,0,0
GSA,GSA,2015,326,355,0,0,0,0,0,0,0,0,0,0,0
FRB,FRB,2015,343,37,2,2,0,0,2,1,2,0,0,0,0
CSOSA,CSOSA,2015,379,123,16,2,6,5,2,0,1,2,0,0,0
DOI,DOI,2015,452,16,4,3,2,0,1,0,1,0,2,1,2
FCC,FCC,2015,501,144,27,16,15,5,3,2,2,0,4,0,0
NASA,NASA,2015,557,12,0,0,0,0,0,0,0,0,0,0,0
SBA,SBA,2015,720,115,29,17,0,1,1,0,0,0,0,0,0
FTC,FTC,2015,883,25,5,0,0,0,0,0,0,0,0,0,0
CIA,CIA,2015,915,432,90,23,10,1,3,2,2,0,2,4,13
HUD,HUD,2015,1062,290,102,53,48,48,26,21,12,9,25,10,1
PBGC,PBGC,2015,1072,34,0,0,0,0,0,0,0,0,0,0,0
DOE,DOE,2015,1186,253,108,53,36,21,21,16,14,2,10,1,8
ED,ED,2015,1193,41,26,1,2,1,0,1,0,1,0,0,0
DOC,DOC,2015,1312,175,69,56,27,20,9,17,13,8,34,21,20
USPS,USPS,2015,1914,254,79,35,21,12,9,4,4,5,40,5,2
Treasury,Treasury,2015,2196,190,49,15,5,5,5,1,8,0,1,1,2
NLRB,NLRB,2015,3087,442,87,38,14,0,1,1,2,1,0,1,0
EPA,EPA,2015,4676,0,0,0,0,0,0,0,0,0,0,0,0
U.S. DOL,U.S. DOL,2015,5585,965,221,112,56,40,23,27,23,16,48,23,64
DOT,DOT,2015,7587,1066,261,189,271,284,140,74,36,17,49,17,35
OPM,OPM,2015,7590,143,27,8,3,2,0,1,0,0,10,3,0
EEOC,EEOC,2015,11658,3355,793,261,205,31,15,13,22,11,32,3,0
SEC,SEC,2015,13339,1675,609,207,102,69,44,27,23,18,44,11,22
USDA,USDA,2015,15580,897,367,204,129,108,80,49,47,53,166,70,128
NARA,NARA,2015,16890,3126,529,485,593,99,29,22,9,13,94,98,257
SSA,SSA,2015,17657,2586,1063,607,331,0,0,0,0,0,0,0,0
VA,VA,2015,19824,2518,625,394,272,190,122,114,330,277,817,31,24
HHS,HHS,2015,25253,1176,327,167,91,131,156,157,166,57,43,21,41
DOJ,DOJ,2015,29058,9266,2812,1568,1024,738,498,398,287,226,542,166,84
DoD,DoD,2015,30970,1149,345,194,114,108,85,58,56,35,145,66,193
DHS,DHS,2015,105348,18846,9745,6447,4289,2952,3073,1771,307,373,217,81,104
