Agency,Component,Year,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Request in Litigation,Appeal Based Solely on Denial for Expedited Processing,Other,Total,
FHFA,FHFA,2013,1,0,1,0,0,0,0,0,0,0,0,
LSC,LSC,2013,1,0,0,0,0,0,0,0,0,0,0,
CFPB,CFPB,2013,1,0,1,0,0,0,0,0,0,0,0,
OSTP,OSTP,2013,1,0,0,0,0,0,0,0,0,0,2,
PBGC,PBGC,2013,1,0,0,0,0,0,0,0,0,0,0,
NTSB,NTSB,2013,1,0,0,0,0,1,0,0,0,0,0,
NLRB,NLRB,2013,1,1,0,1,0,0,0,0,0,0,0,
FLRA,FLRA,2013,1,0,0,0,0,0,0,0,0,0,0,
USTDA,USTDA,2013,1,0,0,0,0,0,0,0,0,0,0,
OGE,OGE,2013,1,0,0,0,0,0,0,0,0,0,0,
BBG,BBG,2013,1,0,0,0,0,0,0,0,0,0,0,
FTC,FTC,2013,1,0,4,4,0,1,0,0,0,0,2,
FRB,FRB,2013,1,0,0,0,0,0,0,0,0,0,6,
CIGIE,CIGIE,2013,1,0,0,0,0,0,0,0,0,0,1,
CFTC,CFTC,2013,1,0,0,0,0,0,0,1,0,0,0,
SIGAR,SIGAR,2013,1,0,0,0,0,0,0,0,0,0,0,
ODNI,ODNI,2013,1,0,0,0,0,0,0,0,8,0,2,
NIGC,NIGC,2013,2,0,0,0,0,0,0,0,0,0,0,
OMB,OMB,2013,2,0,0,0,0,0,0,0,0,0,1,
HUD,HUD,2013,3,0,0,0,0,0,0,0,0,0,0,
SBA,SBA,2013,4,0,0,0,0,0,0,0,0,0,0,
MSPB,MSPB,2013,4,1,6,0,2,0,0,0,0,3,0,
EPA,EPA,2013,6,1,4,2,2,1,0,3,0,0,1,
U.S. DOL,U.S. DOL,2013,6,0,17,4,0,67,0,11,0,0,127,
OPM,OPM,2013,7,0,1,0,2,3,2,0,0,0,4,
NARA,NARA,2013,7,1,1,6,2,4,4,0,2,0,8,
DOE,DOE,2013,7,0,13,2,0,14,6,0,0,0,9,
SEC,SEC,2013,9,0,3,0,0,0,0,1,0,0,14,
USPS,USPS,2013,9,1,5,4,0,2,1,0,0,0,0,
EEOC,EEOC,2013,10,0,3,0,1,10,3,28,0,0,8,
DOT,DOT,2013,11,0,13,0,0,15,0,0,5,0,1,
USDA,USDA,2013,14,2,7,4,1,1,1,4,1,0,9,
State,State,2013,15,0,7,0,0,0,0,0,1,0,41,
DOI,DOI,2013,16,0,3,1,0,0,0,0,11,0,55,
SSA,SSA,2013,25,0,0,4,2,0,0,0,0,0,0,
HHS,HHS,2013,26,8,60,1,0,0,4,5,5,1,29,
Treasury,Treasury,2013,36,0,3,2,4,30,9,2,0,0,52,
DoD,DoD,2013,87,10,54,8,1,25,9,17,2,17,228,
DHS,DHS,2013,174,9,55,11,6,207,2,12,2,3,114,
DOJ,DOJ,2013,841,39,12,151,15,102,34,111,78,19,839,
