Agency,Component,Year,1-20,21-40,41-60,61-80,81-100,101-120,121-140,141-160,161-180,181-200,201-300,301-400,400+,
CFTC,CFTC,2012,60,21,5,8,4,6,5,0,1,3,3,1,0
NCUA,NCUA,2012,78,18,8,2,1,0,2,0,0,0,0,0,0
OSHRC,OSHRC,2012,81,0,0,0,0,0,0,0,0,0,0,0,0
NEA,NEA,2012,83,25,2,0,0,0,0,0,0,0,0,0,0
PC,PC,2012,87,36,14,7,4,3,2,2,1,0,1,0,0
US RRB,US RRB,2012,89,1,1,1,0,0,0,0,0,0,1,0,0
TVA,TVA,2012,92,0,0,0,0,0,0,0,0,0,0,0,0
USNRC,USNRC,2012,103,10,1,0,0,0,1,0,0,0,0,0,0
FHFA,FHFA,2012,115,14,3,0,0,0,0,0,1,0,0,0,0
ONHIR,ONHIR,2012,116,1,0,0,0,0,0,0,0,0,0,0,0
FMSHRC,FMSHRC,2012,176,0,0,0,0,0,0,0,0,0,0,0,0
NSF,NSF,2012,194,122,79,9,7,1,0,0,0,0,2,0,1
ODNI,ODNI,2012,214,7,4,2,4,0,0,0,0,0,2,2,1
MSPB,MSPB,2012,222,9,3,0,0,0,0,0,0,0,0,0,0
FCC,FCC,2012,351,84,19,8,4,3,3,0,0,1,2,0,3
FRB,FRB,2012,355,3,0,0,0,0,0,0,0,0,0,0,0
NASA,NASA,2012,363,37,11,5,0,1,0,1,0,0,0,0,0
GSA,GSA,2012,380,612,329,130,70,94,129,7,6,4,6,3,3
CSOSA,CSOSA,2012,470,196,34,16,18,5,4,9,14,11,17,6,3
DOI,DOI,2012,591,3,1,0,1,0,0,0,0,0,0,0,0
FDIC,FDIC,2012,725,109,8,3,0,0,0,0,0,0,0,0,0
DOC,DOC,2012,824,146,25,12,7,8,3,2,2,2,4,2,1
ED,ED,2012,897,415,172,65,34,20,12,10,2,5,14,7,17
DOE,DOE,2012,1084,237,143,79,47,37,21,20,14,7,36,13,17
CIA,CIA,2012,1115,240,38,19,10,2,3,1,5,1,17,1,23
FTC,FTC,2012,1130,18,1,1,1,1,0,0,0,0,0,0,0
HUD,HUD,2012,1216,337,94,44,31,26,11,8,9,6,15,2,1
U.S. CPSC,U.S. CPSC,2012,1703,32,10,22,7,7,4,5,4,0,2,1,1
USPS,USPS,2012,1949,226,49,19,18,10,8,5,6,2,24,2,0
Treasury,Treasury,2012,2289,205,30,15,11,8,6,5,4,1,7,4,0
SBA,SBA,2012,3756,68,9,6,2,2,2,0,1,1,1,0,0
EPA,EPA,2012,4256,0,0,0,0,0,0,0,0,0,0,0,0
OPM,OPM,2012,4671,607,287,303,12,6,172,43,18,16,6,8,3
PBGC,PBGC,2012,5316,154,5,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2012,5876,368,22,7,1,0,1,1,0,0,0,0,0
DOT,DOT,2012,5997,1094,863,99,46,30,18,15,15,7,22,14,57
U.S. DOL,U.S. DOL,2012,6731,1264,350,136,84,65,55,44,39,23,94,54,293
SEC,SEC,2012,9046,1347,549,166,71,35,22,12,9,7,6,4,0
VA,VA,2012,10072,1100,251,113,40,39,32,9,8,7,13,1,2
NARA,NARA,2012,10676,650,235,39,20,15,9,4,6,7,12,10,425
EEOC,EEOC,2012,13072,3415,470,152,52,41,19,14,6,1,15,0,2
USDA,USDA,2012,18233,942,288,122,75,47,39,37,32,18,69,32,26
DHS,DHS,2012,27082,10646,6404,2935,2499,4772,8007,8656,2662,1622,2285,123,739
SSA,SSA,2012,28040,2181,408,205,195,124,1,1,0,0,1,0,0
DOJ,DOJ,2012,37312,8771,2119,1024,604,352,254,178,122,99,164,67,41
DoD,DoD,2012,39138,1878,314,97,53,39,35,28,28,10,56,42,73
HHS,HHS,2012,42938,6447,1561,962,589,640,497,544,485,407,1742,123,248
